Category,Title,Price,Location,Area,URL
Commercial,6 Marla Fully Rented Commercial Plaza For Sale DHA Phase 4 (DD Market),21.9 Crore,"DHA Phase 4 - Block DD, DHA Phase 4",6 Marla,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_dd_6_marla_fully_rented_commercial_plaza_for_sale_dha_phase_4_dd_market-52679313-1592-3.html
Commercial,4-MARLA COMMERCIAL BUILDING AVAILABLE FOR SALE,4.5 Crore,"DHA Phase 1 - Block K, DHA Phase 1",4 Marla,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_block_k_4-marla_commercial_building_available_for_sale-52449809-1651-3.html
Commercial,280 Marla Commercial Hall For Sale On Prime Location Ferozpur Road Lahore,98 Crore,"Ferozepur Road, Lahore",14 Kanal,https://www.zameen.com/Property/lahore_ferozepur_road_280_marla_commercial_hall_for_sale_on_prime_location_ferozpur_road_lahore-52860859-81-3.html
Commercial,350 Sqft 3 Story life time commercial building for sale in johar town phase 1,1.45 Crore,"Johar Town Phase 1 - Block G, Johar Town Phase 1",1.6 Marla,https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_-_block_g_350_sqft_3_story_life_time_commercial_building_for_sale_in_johar_town_phase_1-52867326-3958-3.html
Commercial,8 KANAL BUILDING FOR SALE MM ALAM GULBERG HALI ROAD JOHAR TOWN MODEL TOWN GARDEN TOWN SHADMAN JAIL ROAD MALL ROAD LAHORE,1.6 Arab,"MM Alam Road, Gulberg",8 Kanal,https://www.zameen.com/Property/gulberg_mm_alam_road_8_kanal_building_for_sale_mm_alam_gulberg_hali_road_johar_town_model_town_garden_town_shadman_jail_road_mall_road_lahore-51998842-3850-3.html
Commercial,1 KANAL COMMERCIAL BUILDING AVAILABLE FOR SALE AT THE PRIME LOCATION OF JOHAR TOWN LAHORE (24 LAC PER MONTH RENTAL WORTH ),48 Crore,"Johar Town, Lahore",1 Kanal,https://www.zameen.com/Property/lahore_johar_town_1_kanal_commercial_building_available_for_sale_at_the_prime_location_of_johar_town_lahore_24_lac_per_month_rental_worth-51519230-93-3.html
Commercial,107.65 Sq Feet Food Court Shop In Alpine Mall Al-Kabir Town Downtown,21.53 Lakh,"Al-Kabir Town - Downtown, Al-Kabir Town",0.5 Marla,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_downtown_107_65_sq_feet_food_court_shop_in_alpine_mall_al-kabir_town_downtown-52706951-21978-3.html
Commercial,222 Sq. ft Shop Orchard Mall Bahria Orchard Phase 4,75 Lakh,"Bahria Orchard Phase 4 - Block G2, Bahria Orchard Phase 4",1 Marla,https://www.zameen.com/Property/bahria_orchard_phase_4_bahria_orchard_phase_4_-_block_g2_222_sq_ft_shop_orchard_mall_bahria_orchard_phase_4-52767526-15714-3.html
Commercial,Property For sale In Walton Road Walton Road Is Available Under Rs. 130000000,13 Crore,"Walton Road, Lahore",4 Marla,https://www.zameen.com/Property/lahore_walton_road_property_for_sale_in_walton_road_walton_road_is_available_under_rs_130000000-52867199-153-3.html
Commercial,"145 Sqft Food Court Space on Easy Installment Plan Nishtar Block, Bahria Town Lahore",58 Lakh,"Bahria Town - Nishtar Block, Bahria Town - Sector E",0.6 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_145_sqft_food_court_space_on_easy_installment_plan_nishtar_block_bahria_town_lahore-52251426-1806-3.html
Commercial,Commercial Shop 2 Years Instalment Plan For Sale In Bahria Town Lahore At Prime Location On Investor Rate,82.39 Lakh,"Bahria Town - Sector B, Bahria Town",0.7 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_commercial_shop_2_years_instalment_plan_for_sale_in_bahria_town_lahore_at_prime_location_on_investor_rate-52128134-1772-3.html
Commercial,4 Marla Plaza Bahria Town Main Boulevard,6.5 Crore,"Bahria Town - Umar Block, Bahria Town - Sector B",4 Marla,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_umar_block_4_marla_plaza_bahria_town_main_boulevard-50598362-1781-3.html
Commercial,Factory 12.5 Marla Nawaz more bhagrian,2.5 Crore,"Green Town Sector D2 - Block 2, Green Town Sector D2",12.5 Marla,https://www.zameen.com/Property/green_town_sector_d2_green_town_sector_d2_-_block_2_factory_12_5_marla_nawaz_more_bhagrian-52558054-15188-3.html
Commercial,8 Marla Commercial Building With Rental Income For Sale In Sector D Bahria Town Lahore,20 Crore,"Bahria Town - Block DD, Bahria Town - Sector D",8 Marla,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_dd_8_marla_commercial_building_with_rental_income_for_sale_in_sector_d_bahria_town_lahore-52355182-1800-3.html
Commercial,Luxury Basement Shops In Grand 14 Facing Eiffel Tower The Oasis And Earn A Heavy Rental Returns,91.25 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",1.6 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_basement_shops_in_grand_14_facing_eiffel_tower_the_oasis_and_earn_a_heavy_rental_returns-52193947-1809-3.html
Commercial,144 Sq Ft Shop For Sale Hot Location Sector C Basement Shop 25k Rental Income Bahria Town Lahore,36 Lakh,"Bahria Town - Sector C, Bahria Town",0.6 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_144_sq_ft_shop_for_sale_hot_location_sector_c_basement_shop_25k_rental_income_bahria_town_lahore-52629870-1784-3.html
Commercial,4 Marla Commercial Rented Building In Prime Area,16 Crore,"DHA Phase 6, DHA Defence",4 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_6_4_marla_commercial_rented_building_in_prime_area-52411870-1448-3.html
Commercial,66 Square Yards Other for sale in Raiwind Road,1.3 Crore,"AWT Phase 2, AWT Army Welfare Trust",2.6 Marla,https://www.zameen.com/Property/awt_army_welfare_trust_awt_phase_2_66_square_yards_other_for_sale_in_raiwind_road-52866986-3581-3.html
Commercial,Ground Floor Shop The Alpine Mall Downtown Commercial Al-Kabir Town Phase 2,27.54 Lakh,"Al-Kabir Town - Downtown, Al-Kabir Town",0.2 Marla,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_downtown_ground_floor_shop_the_alpine_mall_downtown_commercial_al-kabir_town_phase_2-52706471-21978-3.html
Commercial,Luxury Shops in Grand 14 The Oasis Facing Eiffel Tower and Earn A Heavy Rental returns,93.6 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",0.9 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_shops_in_grand_14_the_oasis_facing_eiffel_tower_and_earn_a_heavy_rental_returns-52193699-1809-3.html
Commercial,Luxury Shop Food Court In Grand X Facing Theme Park And Earn A Heavy Rental Returns,1.23 Crore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",1.6 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_luxury_shop_food_court_in_grand_x_facing_theme_park_and_earn_a_heavy_rental_returns-52273115-1806-3.html
Commercial,Commercial Food Court Offer In Grand X Facing Theme Park And Heavy Rental Return,1.31 Crore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",1.7 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_commercial_food_court_offer_in_grand_x_facing_theme_park_and_heavy_rental_return-52273184-1806-3.html
Commercial,Exclusive Commercial Outlets In The Oasis Grand 14 Facing Eiffel Tower Bahria Town,93.6 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",0.9 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_exclusive_commercial_outlets_in_the_oasis_grand_14_facing_eiffel_tower_bahria_town-52199512-1809-3.html
Commercial,Luxury Shops in Grand 14 The Oasis Facing Eiffel Tower and Earn A Heavy Rental returns,87.3 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",0.9 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_shops_in_grand_14_the_oasis_facing_eiffel_tower_and_earn_a_heavy_rental_returns-52199537-1809-3.html
Commercial,Commercial Building For Sale On Main Wahdat Road,1 Arab,"Wahdat Road, Lahore",3 Kanal,https://www.zameen.com/Property/lahore_wahdat_road_commercial_building_for_sale_on_main_wahdat_road-44732403-634-3.html
Commercial,Affordable And Luxury Shops In The Oasis Grand 14 Prime Location With Theme Park Views,72.5 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",1.3 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_affordable_and_luxury_shops_in_the_oasis_grand_14_prime_location_with_theme_park_views-52199586-1809-3.html
Commercial,865 Square Feet Prime Commercial Shop For Sale In Fortress Square Mall Rented By A Famous Pakistani Fashion And Lifestyle Brand,3.9 Crore,"Fortress Stadium, Cantt",3.8 Marla,https://www.zameen.com/Property/cantt_fortress_stadium_865_square_feet_prime_commercial_shop_for_sale_in_fortress_square_mall_rented_by_a_famous_pakistani_fashion_and_lifestyle_brand-47082839-9917-3.html
Commercial,Triple Storey 172 Square Feet Shop Available In Allama Iqbal Main Boulevard For Sale,2.2 Crore,"Allama Iqbal Main Boulevard, Allama Iqbal Town",0.8 Marla,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_main_boulevard_triple_storey_172_square_feet_shop_available_in_allama_iqbal_main_boulevard_for_sale-52339975-11182-3.html
Commercial,Rented Out Apartment Building For Sale In F Block LDA Avenue 1,13 Crore,"LDA Avenue, Lahore",1 Kanal,https://www.zameen.com/Property/lahore_lda_avenue_rented_out_apartment_building_for_sale_in_f_block_lda_avenue_1-52664802-547-3.html
Commercial,Facing Park. Commercial 2 Shops For Sale In Model Town Block Q,2.35 Crore,"Model Town - Block Q, Model Town",2 Marla,https://www.zameen.com/Property/model_town_model_town_-_block_q_facing_park_commercial_2_shops_for_sale_in_model_town_block_q-52108417-4042-3.html
Commercial,Commercial Shop For Sale Phase 2 New Lahore City Basement Area Ring Road 1km Drive Main Multan Road 1km Drive,18.5 Lakh,"New Lahore City, Lahore",0.6 Marla,https://www.zameen.com/Property/lahore_new_lahore_city_commercial_shop_for_sale_phase_2_new_lahore_city_basement_area_ring_road_1km_drive_main_multan_road_1km_drive-52788572-8152-3.html
Commercial,1.5 Marla Shop For Sale On Main Road Towards Enginers Town Near High Court Society Phase2,40 Lakh,"High Court Society - Phase 2, Highcourt Society",1.5 Marla,https://www.zameen.com/Property/highcourt_society_high_court_society_-_phase_2_1_5_marla_shop_for_sale_on_main_road_towards_enginers_town_near_high_court_society_phase2-52330897-8926-3.html
Commercial,Ideally Located Building Of 1 Kanal Is Available For Sale In Lahore,25 Crore,"Allama Iqbal Main Boulevard, Allama Iqbal Town",1 Kanal,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_main_boulevard_ideally_located_building_of_1_kanal_is_available_for_sale_in_lahore-52797464-11182-3.html
Commercial,BEST OPERTUINTY FOR INVESTMENT AND RENTAL INCOME 90K 2MARLA COMMERCIAL PLAZA FOR SALE D. BLOCK MORE DETAILS CONTACT ME,2.15 Crore,"Low Cost - Block D, Low Cost Sector",2 Marla,https://www.zameen.com/Property/low_cost_sector_low_cost_-_block_d_best_opertuinty_for_investment_and_rental_income_90k_2marla_commercial_plaza_for_sale_d_block_more_details_contact_me-52496570-8189-3.html
Commercial,BEST OPERTUINTY 2MARLA COMMERCIAL PLAZA FOR SALE EASTERN BLOCK CORNER ESTIMATED RENT 70K READY FOR BUSINESS MORE DETAILS CONTACT ME,1.5 Crore,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1",2 Marla,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_extension_best_opertuinty_2marla_commercial_plaza_for_sale_eastern_block_corner_estimated_rent_70k_ready_for_business_more_details_contact_me-52738347-22120-3.html
Commercial,386 SQFT GROUND FLOOR SHOP FOR SALE ON EASY INSTALMENT,1.74 Crore,"Al-Kabir Town - Phase 2, Al-Kabir Town",1.7 Marla,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_386_sqft_ground_floor_shop_for_sale_on_easy_instalment-52844154-11704-3.html
Commercial,Brand New Commercial Shop For Sale In Bahria Town Lahore,44 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",1 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_brand_new_commercial_shop_for_sale_in_bahria_town_lahore-52578603-1809-3.html
Commercial,Brand New Luxury Shop Facing Park For Sale,61 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",1.5 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_brand_new_luxury_shop_facing_park_for_sale-52578429-1809-3.html
Commercial,Commercial Shop & Food Court in CBD (15% Confirmed Guaranteed Rent),2.75 Crore,"CBD Punjab (PCBDDA), Main Boulevard Gulberg",1 Marla,https://www.zameen.com/Property/main_boulevard_gulberg_cbd_punjab_pcbdda_commercial_shop_food_court_in_cbd_15_confirmed_guaranteed_rent-52832253-21580-3.html
Commercial,Commercial Shops On Easy Installment Plan In Grand Height 11,31.5 Lakh,"Midway Commercial, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_commercial_shops_on_easy_installment_plan_in_grand_height_11-52461862-21559-3.html
Commercial,Commercial Shops On Easy Installment Plan In Grand Height 11,34.65 Lakh,"Midway Commercial, Bahria Town",1 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_commercial_shops_on_easy_installment_plan_in_grand_height_11-52471086-21559-3.html
Commercial,Adil Estate Offer You Johar Town Main Boulevard Facing Emporium Mall 1 Kanal Lifetime Commercial Pad Building Available For Sale,80 Crore,"Johar Town, Lahore",1 Kanal,https://www.zameen.com/Property/lahore_johar_town_adil_estate_offer_you_johar_town_main_boulevard_facing_emporium_mall_1_kanal_lifetime_commercial_pad_building_available_for_sale-52445310-93-3.html
Commercial,Limelight Ground Floor Shop For Sale In Fortress Square Mall Lime Light Agreement For 10 Years,3 Crore,"Fortress Square Mall, Cantt",1.3 Marla,https://www.zameen.com/Property/cantt_fortress_square_mall_limelight_ground_floor_shop_for_sale_in_fortress_square_mall_lime_light_agreement_for_10_years-52866492-16844-3.html
Commercial,"200 Sq Ft Shop For Sale In Metro Heights, Talwar Chowk",55 Lakh,"Bahria Town - Sector C, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_200_sq_ft_shop_for_sale_in_metro_heights_talwar_chowk-52773849-1784-3.html
Commercial,Best-Selling Commercial Brand Outlets At The Grand 15 Bahria Town 3 Years Easy Installments,31 Lakh,"Bahria Town - Sector E, Bahria Town",0.7 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_best-selling_commercial_brand_outlets_at_the_grand_15_bahria_town_3_years_easy_installments-52862043-1802-3.html
Commercial,Buy A 4 Marla Building For Sale In DHA Phase 1 - Block H,5.95 Crore,"DHA Phase 1 - Block H, DHA Phase 1",4 Marla,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_block_h_buy_a_4_marla_building_for_sale_in_dha_phase_1_-_block_h-52823408-1649-3.html
Commercial,Prominently-Located 4 Marla Building Available In Air Avenue - Block Q,6 Crore,"Air Avenue - Block Q, DHA Phase 8 - Ex Air Avenue",4 Marla,https://www.zameen.com/Property/dha_phase_8_ex_air_avenue_air_avenue_-_block_q_prominently-located_4_marla_building_available_in_air_avenue_-_block_q-52823409-8185-3.html
Commercial,2 Marla Shop For sale In The Perfect Location Of Ferozepur Road,1.7 Crore,"Ferozepur Road, Lahore",2 Marla,https://www.zameen.com/Property/lahore_ferozepur_road_2_marla_shop_for_sale_in_the_perfect_location_of_ferozepur_road-52823410-81-3.html
Commercial,14 Marla Building With Good Rental Income,25 Crore,"Model Town Link Road, Model Town",14 Marla,https://www.zameen.com/Property/model_town_model_town_link_road_14_marla_building_with_good_rental_income-52474034-3086-3.html
Commercial,"DHA Phase 8, Block X, 02 Marla, Sector Shop For Sale.",2.15 Crore,"DHA Phase 8 - Block X, DHA Phase 8",2 Marla,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_x_dha_phase_8_block_x_02_marla_sector_shop_for_sale-52865840-1639-3.html
Commercial,"Bahria Orchard, Heaven Heights, Ground Floor, 1.5 Marla Commercial Shop For Sale on Installment.",1.5 Crore,"Bahria Orchard, Lahore",1.4 Marla,https://www.zameen.com/Property/lahore_bahria_orchard_bahria_orchard_heaven_heights_ground_floor_1_5_marla_commercial_shop_for_sale_on_installment-52800218-1474-3.html
Commercial,300 Sqft Shop For Sale In Fortress Square Mall Lahore Cantt,3 Crore,"Fortress Square Mall, Cantt",1.3 Marla,https://www.zameen.com/Property/cantt_fortress_square_mall_300_sqft_shop_for_sale_in_fortress_square_mall_lahore_cantt-52785086-16844-3.html
Commercial,5 Marla Commercial Building Available For Sale In Lake City Business Bay,11.5 Crore,"Lake City, Raiwind Road",5 Marla,https://www.zameen.com/Property/raiwind_road_lake_city_5_marla_commercial_building_available_for_sale_in_lake_city_business_bay-52614471-1103-3.html
Commercial,"Luxury Shop In The Oasis Grand 14 Facing Eiffel Tower, Fountains And Parks And Earn A Heavy Rental Returns",1.06 Crore,"Bahria Town - Johar Block, Bahria Town - Sector E",1 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_shop_in_the_oasis_grand_14_facing_eiffel_tower_fountains_and_parks_and_earn_a_heavy_rental_returns-52851621-1809-3.html
Commercial,3 Marla Commercial Building For Sale,6.15 Crore,"Shalimar Link Road, Lahore",3 Marla,https://www.zameen.com/Property/lahore_shalimar_link_road_3_marla_commercial_building_for_sale-52862283-9437-3.html
Commercial,Commercial Property For Sale,1.25 Arab,"Abbot Road, Lahore",9 Kanal,https://www.zameen.com/Property/lahore_abbot_road_commercial_property_for_sale-52535046-479-3.html
Commercial,87 Kanal Factory For Sale At Bhai Pheru Phool Nagar Main Multan Road Lahore,50 Crore,"Multan Road, Lahore",87 Kanal,https://www.zameen.com/Property/lahore_multan_road_87_kanal_factory_for_sale_at_bhai_pheru_phool_nagar_main_multan_road_lahore-52527562-48-3.html
Commercial,150 Sqft Shop Rental Income 90k Available For Sale In Jasmine Mall Bahria Town Lahore,95 Lakh,"Jasmine Mall, Bahria Town",0.7 Marla,https://www.zameen.com/Property/bahria_town_jasmine_mall_150_sqft_shop_rental_income_90k_available_for_sale_in_jasmine_mall_bahria_town_lahore-52868332-12754-3.html
Commercial,2 Marla Commercial Plaza Near Government Bakery F Block,1.95 Crore,"Punjab Coop Housing Society, Lahore",2 Marla,https://www.zameen.com/Property/lahore_punjab_coop_housing_society_2_marla_commercial_plaza_near_government_bakery_f_block-52864180-456-3.html
Commercial,1 Kanal Building In Stunning Allama Iqbal Town Is Available For sale,8.5 Crore,"Allama Iqbal Town, Lahore",1 Kanal,https://www.zameen.com/Property/lahore_allama_iqbal_town_1_kanal_building_in_stunning_allama_iqbal_town_is_available_for_sale-51907576-58-3.html
Commercial,Commercial Shop Available On Ground Floor Main Road Gulberg 3 With 8% Rental Income,36.25 Crore,"Main Boulevard Gulberg, Gulberg",8.9 Marla,https://www.zameen.com/Property/gulberg_main_boulevard_gulberg_commercial_shop_available_on_ground_floor_main_road_gulberg_3_with_8_rental_income-52665824-3852-3.html
